form,environ,age_group,scale,raw,t_score,percentile,min_age,max_age,interp_range
Adolescent,Self,12-21 years,ST,234,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,233,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,232,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,231,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,230,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,229,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,228,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,227,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,226,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,225,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,224,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,223,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,222,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,221,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,220,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,219,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,218,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,217,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,216,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,215,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,214,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,213,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,212,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,211,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,210,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,209,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,208,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,207,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,206,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,205,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,204,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,203,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,202,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,201,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,200,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,199,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,198,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,197,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,196,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,195,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,194,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,193,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,192,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,191,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,190,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,189,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,188,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,187,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,186,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,185,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,184,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,183,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,182,78,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,181,77,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,180,77,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,179,77,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,178,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,177,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,176,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,175,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,174,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,173,75,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,172,75,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,171,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,170,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,169,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,168,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,167,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,166,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,165,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,164,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,163,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,162,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,161,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,160,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,159,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,158,72,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,157,72,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,156,71,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,155,71,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,154,70,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,153,70,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,152,70,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,ST,151,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,150,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,149,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,148,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,147,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,146,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,145,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,144,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,143,68,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,142,68,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,141,68,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,140,68,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,139,67,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,138,66,95,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,137,66,95,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,136,66,95,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,135,65,93,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,134,65,93,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,133,65,93,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,132,64,92,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,131,64,92,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,130,63,90,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,129,63,90,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,128,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,127,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,126,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,125,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,124,61,86,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,123,61,86,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,122,61,86,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,121,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,120,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,119,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,118,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,ST,117,59,82,144,263,Typical
Adolescent,Self,12-21 years,ST,116,59,82,144,263,Typical
Adolescent,Self,12-21 years,ST,115,59,82,144,263,Typical
Adolescent,Self,12-21 years,ST,114,58,79,144,263,Typical
Adolescent,Self,12-21 years,ST,113,58,79,144,263,Typical
Adolescent,Self,12-21 years,ST,112,57,76,144,263,Typical
Adolescent,Self,12-21 years,ST,111,57,76,144,263,Typical
Adolescent,Self,12-21 years,ST,110,57,76,144,263,Typical
Adolescent,Self,12-21 years,ST,109,56,73,144,263,Typical
Adolescent,Self,12-21 years,ST,108,56,73,144,263,Typical
Adolescent,Self,12-21 years,ST,107,55,69,144,263,Typical
Adolescent,Self,12-21 years,ST,106,55,69,144,263,Typical
Adolescent,Self,12-21 years,ST,105,55,69,144,263,Typical
Adolescent,Self,12-21 years,ST,104,54,66,144,263,Typical
Adolescent,Self,12-21 years,ST,103,54,66,144,263,Typical
Adolescent,Self,12-21 years,ST,102,54,66,144,263,Typical
Adolescent,Self,12-21 years,ST,101,53,62,144,263,Typical
Adolescent,Self,12-21 years,ST,100,53,62,144,263,Typical
Adolescent,Self,12-21 years,ST,99,53,62,144,263,Typical
Adolescent,Self,12-21 years,ST,98,52,58,144,263,Typical
Adolescent,Self,12-21 years,ST,97,52,58,144,263,Typical
Adolescent,Self,12-21 years,ST,96,51,54,144,263,Typical
Adolescent,Self,12-21 years,ST,95,51,54,144,263,Typical
Adolescent,Self,12-21 years,ST,94,51,54,144,263,Typical
Adolescent,Self,12-21 years,ST,93,50,50,144,263,Typical
Adolescent,Self,12-21 years,ST,92,50,50,144,263,Typical
Adolescent,Self,12-21 years,ST,91,50,50,144,263,Typical
Adolescent,Self,12-21 years,ST,90,49,46,144,263,Typical
Adolescent,Self,12-21 years,ST,89,49,46,144,263,Typical
Adolescent,Self,12-21 years,ST,88,48,42,144,263,Typical
Adolescent,Self,12-21 years,ST,87,48,42,144,263,Typical
Adolescent,Self,12-21 years,ST,86,48,42,144,263,Typical
Adolescent,Self,12-21 years,ST,85,47,38,144,263,Typical
Adolescent,Self,12-21 years,ST,84,47,38,144,263,Typical
Adolescent,Self,12-21 years,ST,83,46,34,144,263,Typical
Adolescent,Self,12-21 years,ST,82,46,34,144,263,Typical
Adolescent,Self,12-21 years,ST,81,45,31,144,263,Typical
Adolescent,Self,12-21 years,ST,80,45,31,144,263,Typical
Adolescent,Self,12-21 years,ST,79,44,27,144,263,Typical
Adolescent,Self,12-21 years,ST,78,44,27,144,263,Typical
Adolescent,Self,12-21 years,ST,77,43,24,144,263,Typical
Adolescent,Self,12-21 years,ST,76,43,24,144,263,Typical
Adolescent,Self,12-21 years,ST,75,43,24,144,263,Typical
Adolescent,Self,12-21 years,ST,74,42,21,144,263,Typical
Adolescent,Self,12-21 years,ST,73,42,21,144,263,Typical
Adolescent,Self,12-21 years,ST,72,41,18,144,263,Typical
Adolescent,Self,12-21 years,ST,71,41,18,144,263,Typical
Adolescent,Self,12-21 years,ST,70,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,69,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,68,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,67,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,66,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,65,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,64,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,63,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,62,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,61,40,16,144,263,Typical
Adolescent,Self,12-21 years,ST,60,40,16,144,263,Typical
Adolescent,Self,12-21 years,PLN,40,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,39,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,38,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,37,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,36,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,35,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,34,78,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,33,76,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,32,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,31,73,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,30,72,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,29,71,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,28,70,98,144,263,Severe Difficulties
Adolescent,Self,12-21 years,PLN,27,68,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,26,67,96,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,25,65,93,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,24,64,92,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,23,63,90,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,22,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,21,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,PLN,20,58,79,144,263,Typical
Adolescent,Self,12-21 years,PLN,19,56,73,144,263,Typical
Adolescent,Self,12-21 years,PLN,18,55,69,144,263,Typical
Adolescent,Self,12-21 years,PLN,17,53,62,144,263,Typical
Adolescent,Self,12-21 years,PLN,16,51,54,144,263,Typical
Adolescent,Self,12-21 years,PLN,15,49,46,144,263,Typical
Adolescent,Self,12-21 years,PLN,14,47,38,144,263,Typical
Adolescent,Self,12-21 years,PLN,13,45,31,144,263,Typical
Adolescent,Self,12-21 years,PLN,12,43,24,144,263,Typical
Adolescent,Self,12-21 years,PLN,11,40,16,144,263,Typical
Adolescent,Self,12-21 years,PLN,10,40,16,144,263,Typical
Adolescent,Self,12-21 years,SOC,40,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,39,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,38,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,37,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,36,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,35,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,34,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,33,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,32,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,31,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,30,80,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,29,77,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,28,74,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,27,72,99,144,263,Severe Difficulties
Adolescent,Self,12-21 years,SOC,26,69,97,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,SOC,25,66,95,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,SOC,24,64,92,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,SOC,23,62,88,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,SOC,22,60,84,144,263,Moderate Difficulties
Adolescent,Self,12-21 years,SOC,21,58,79,144,263,Typical
Adolescent,Self,12-21 years,SOC,20,56,73,144,263,Typical
Adolescent,Self,12-21 years,SOC,19,54,66,144,263,Typical
Adolescent,Self,12-21 years,SOC,18,52,58,144,263,Typical
Adolescent,Self,12-21 years,SOC,17,50,50,144,263,Typical
Adolescent,Self,12-21 years,SOC,16,47,38,144,263,Typical
Adolescent,Self,12-21 years,SOC,15,45,31,144,263,Typical
Adolescent,Self,12-21 years,SOC,14,42,21,144,263,Typical
Adolescent,Self,12-21 years,SOC,13,40,16,144,263,Typical
Adolescent,Self,12-21 years,SOC,12,40,16,144,263,Typical
Adolescent,Self,12-21 years,SOC,11,40,16,144,263,Typical
Adolescent,Self,12-21 years,SOC,10,40,16,144,263,Typical
Adult,Self,21-87 years,VIS,40,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,39,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,38,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,37,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,36,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,35,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,34,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,33,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,32,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,31,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,30,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,29,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,28,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,27,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,VIS,26,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,25,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,24,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,23,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,22,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,21,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,20,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,VIS,19,58,79,252,1055,Typical
Adult,Self,21-87 years,VIS,18,56,73,252,1055,Typical
Adult,Self,21-87 years,VIS,17,54,66,252,1055,Typical
Adult,Self,21-87 years,VIS,16,52,58,252,1055,Typical
Adult,Self,21-87 years,VIS,15,50,50,252,1055,Typical
Adult,Self,21-87 years,VIS,14,47,38,252,1055,Typical
Adult,Self,21-87 years,VIS,13,44,27,252,1055,Typical
Adult,Self,21-87 years,VIS,12,40,16,252,1055,Typical
Adult,Self,21-87 years,VIS,11,40,16,252,1055,Typical
Adult,Self,21-87 years,VIS,10,40,16,252,1055,Typical
Adult,Self,21-87 years,HEA,40,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,39,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,38,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,37,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,36,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,35,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,34,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,33,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,32,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,31,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,HEA,30,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,29,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,28,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,27,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,26,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,25,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,24,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,HEA,23,59,82,252,1055,Typical
Adult,Self,21-87 years,HEA,22,57,76,252,1055,Typical
Adult,Self,21-87 years,HEA,21,56,73,252,1055,Typical
Adult,Self,21-87 years,HEA,20,54,66,252,1055,Typical
Adult,Self,21-87 years,HEA,19,52,58,252,1055,Typical
Adult,Self,21-87 years,HEA,18,50,50,252,1055,Typical
Adult,Self,21-87 years,HEA,17,48,42,252,1055,Typical
Adult,Self,21-87 years,HEA,16,46,34,252,1055,Typical
Adult,Self,21-87 years,HEA,15,44,27,252,1055,Typical
Adult,Self,21-87 years,HEA,14,41,18,252,1055,Typical
Adult,Self,21-87 years,HEA,13,40,16,252,1055,Typical
Adult,Self,21-87 years,HEA,12,40,16,252,1055,Typical
Adult,Self,21-87 years,HEA,11,40,16,252,1055,Typical
Adult,Self,21-87 years,HEA,10,40,16,252,1055,Typical
Adult,Self,21-87 years,TOU,40,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,39,78,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,38,78,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,37,78,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,36,78,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,35,78,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,34,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,33,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,32,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,31,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,30,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,29,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,28,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,TOU,27,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,26,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,25,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,24,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,23,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,22,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,TOU,21,59,82,252,1055,Typical
Adult,Self,21-87 years,TOU,20,57,76,252,1055,Typical
Adult,Self,21-87 years,TOU,19,55,69,252,1055,Typical
Adult,Self,21-87 years,TOU,18,53,62,252,1055,Typical
Adult,Self,21-87 years,TOU,17,51,54,252,1055,Typical
Adult,Self,21-87 years,TOU,16,48,42,252,1055,Typical
Adult,Self,21-87 years,TOU,15,45,31,252,1055,Typical
Adult,Self,21-87 years,TOU,14,43,24,252,1055,Typical
Adult,Self,21-87 years,TOU,13,40,16,252,1055,Typical
Adult,Self,21-87 years,TOU,12,40,16,252,1055,Typical
Adult,Self,21-87 years,TOU,11,40,16,252,1055,Typical
Adult,Self,21-87 years,TOU,10,40,16,252,1055,Typical
Adult,Self,21-87 years,T&S,40,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,39,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,38,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,37,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,36,80,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,35,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,34,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,33,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,32,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,31,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,30,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,29,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,28,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,T&S,27,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,26,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,25,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,24,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,23,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,22,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,T&S,21,59,82,252,1055,Typical
Adult,Self,21-87 years,T&S,20,57,76,252,1055,Typical
Adult,Self,21-87 years,T&S,19,55,69,252,1055,Typical
Adult,Self,21-87 years,T&S,18,52,58,252,1055,Typical
Adult,Self,21-87 years,T&S,17,50,50,252,1055,Typical
Adult,Self,21-87 years,T&S,16,48,42,252,1055,Typical
Adult,Self,21-87 years,T&S,15,45,31,252,1055,Typical
Adult,Self,21-87 years,T&S,14,43,24,252,1055,Typical
Adult,Self,21-87 years,T&S,13,40,16,252,1055,Typical
Adult,Self,21-87 years,T&S,12,40,16,252,1055,Typical
Adult,Self,21-87 years,T&S,11,40,16,252,1055,Typical
Adult,Self,21-87 years,T&S,10,40,16,252,1055,Typical
Adult,Self,21-87 years,BOD,40,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,39,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,38,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,37,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,36,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,35,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,34,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,33,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,32,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,31,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,30,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,29,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,28,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,27,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,26,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,25,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,24,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BOD,23,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,22,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,21,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,20,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,19,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,18,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,17,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BOD,16,58,79,252,1055,Typical
Adult,Self,21-87 years,BOD,15,55,69,252,1055,Typical
Adult,Self,21-87 years,BOD,14,53,62,252,1055,Typical
Adult,Self,21-87 years,BOD,13,50,50,252,1055,Typical
Adult,Self,21-87 years,BOD,12,46,34,252,1055,Typical
Adult,Self,21-87 years,BOD,11,42,21,252,1055,Typical
