IDNumber,Age,AgeGroup,Gender,HighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
263003,69,65.00 to 99.99 years,Male,High school graduate (including GED),White,west,92,21,16,20,13,18,13,12,11,56,60,58,61,47,58,53,49,41
263004,68,65.00 to 99.99 years,Male,High school graduate (including GED),White,west,102,14,10,28,17,15,14,18,13,60,44,37,69,58,52,56,64,48
176038,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,92,17,12,20,16,16,13,15,16,56,52,46,61,56,54,53,58,56
176040,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,88,14,15,17,14,15,12,15,18,54,44,55,56,50,52,49,58,59
176042,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,90,15,13,16,13,20,12,16,13,55,47,50,54,47,61,49,60,48
176035,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,87,18,15,15,15,15,13,14,17,53,54,55,52,53,52,53,55,58
176034,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,74,14,10,14,10,11,17,12,13,45,44,37,49,33,39,63,49,48
176043,66,65.00 to 99.99 years,Male,Some college or associate degree,Asian,west,97,23,14,17,15,20,11,20,19,58,63,53,56,53,61,44,68,61
176036,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,104,15,17,22,17,18,16,14,19,61,47,60,64,58,58,61,55,61
283002,56,51.00 to 64.99 years,Male,High school graduate (including GED),Hispanic,midwest,70,20,10,10,13,12,14,11,13,42,58,37,34,47,43,56,44,48
283003,57,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,121,24,19,20,21,18,23,20,20,66,65,63,61,65,58,72,68,62
283005,27,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,87,18,13,15,12,25,10,12,16,53,54,50,52,43,67,39,49,56
283006,40,31.00 to 40.99 years,Male,High school graduate (including GED),Black,midwest,88,14,14,17,15,18,11,13,11,54,44,53,56,53,58,44,52,41
283008,30,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,77,15,11,11,14,13,13,15,13,47,47,42,39,50,46,53,58,48
176037,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,108,19,16,16,20,23,15,18,15,62,56,58,54,64,65,59,64,54
176039,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,82,12,14,15,14,15,13,11,14,50,38,53,52,50,52,53,44,51
275018,34,31.00 to 40.99 years,Male,Some college or associate degree,White,northeast,88,19,12,18,15,12,15,16,16,54,56,46,58,53,43,59,60,56
275007,27,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,90,15,10,11,14,16,14,25,13,55,47,37,39,50,54,56,73,48
176007,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,82,20,18,11,19,13,11,10,21,50,58,61,39,62,46,44,39,64
275015,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,northeast,80,23,12,12,13,18,13,12,10,49,63,46,43,47,58,53,49,36
275006,32,31.00 to 40.99 years,Male,High school graduate (including GED),Black,northeast,82,14,15,21,12,12,12,10,22,50,44,55,62,43,43,49,39,65
176006,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,72,13,12,12,12,13,13,10,12,43,41,46,43,43,46,53,39,45
176045,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,west,78,23,12,14,13,17,12,10,14,48,63,46,49,47,56,49,39,51
176008,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,82,28,14,17,12,16,11,12,20,50,70,53,56,43,54,44,49,62
318001,48,41.00 to 50.99 years,Male,High school graduate (including GED),MultiRacial,midwest,142,23,23,27,23,21,24,24,18,71,63,68,68,68,62,74,72,59
318012,41,41.00 to 50.99 years,Male,High school graduate (including GED),MultiRacial,midwest,81,11,10,16,11,20,12,12,10,50,35,37,54,38,61,49,49,36
318011,42,41.00 to 50.99 years,Female,High school graduate (including GED),Hispanic,midwest,118,16,19,23,21,27,12,16,15,65,50,63,65,65,69,49,60,54
318002,57,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,143,23,25,26,23,26,20,23,22,71,63,70,67,68,68,69,71,65
318003,45,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,118,16,18,15,23,22,17,23,22,65,50,61,52,68,64,63,71,65
318004,65,65.00 to 99.99 years,Female,High school graduate (including GED),Black,midwest,112,15,19,15,16,33,13,16,15,63,47,63,52,56,73,53,60,54
318005,66,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,midwest,95,15,18,16,15,18,13,15,19,57,47,61,54,53,58,53,58,61
318016,63,51.00 to 64.99 years,Male,High school graduate (including GED),Black,midwest,153,14,23,27,22,26,25,30,27,73,44,68,68,66,68,74,75,69
318010,46,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,83,21,12,16,16,12,12,15,10,51,60,46,54,56,43,49,58,36
318006,41,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,72,15,11,13,12,16,10,10,10,43,47,42,47,43,54,39,39,36
318007,41,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,75,13,11,13,12,18,10,11,11,46,41,42,47,43,58,39,44,41
318008,47,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,85,16,13,12,17,20,11,12,27,52,50,50,43,58,61,44,49,69
318015,62,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,147,28,24,23,29,21,26,24,25,72,70,69,65,73,62,75,72,68
318021,52,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,176,24,27,31,32,30,26,30,25,75,65,72,71,75,71,75,75,68
318022,58,51.00 to 64.99 years,Male,High school graduate (including GED),Black,midwest,129,27,21,20,24,22,19,23,21,68,69,66,61,69,64,67,71,64
318018,42,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,95,16,15,15,17,18,14,16,13,57,50,55,52,58,58,56,60,48
318017,54,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,101,23,14,18,17,21,16,15,18,60,63,53,58,58,62,61,58,59
318025,41,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,68,24,12,12,10,11,11,12,13,40,65,46,43,33,39,44,49,48
318013,49,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,116,20,19,19,17,23,20,18,18,65,58,63,60,58,65,69,64,59
318014,52,51.00 to 64.99 years,Male,High school graduate (including GED),Black,midwest,132,14,18,21,27,26,21,19,20,69,44,61,62,72,68,70,66,62
318028,68,65.00 to 99.99 years,Female,High school graduate (including GED),Black,midwest,155,26,26,30,25,26,24,24,23,74,68,71,70,70,68,74,72,66
318027,42,41.00 to 50.99 years,Female,Did not complete high school (no diploma),Black,midwest,77,18,11,11,18,14,10,13,10,47,54,42,39,60,49,39,52,36
318029,85,65.00 to 99.99 years,Male,Did not complete high school (no diploma),Black,midwest,176,23,30,29,29,29,24,35,32,75,63,74,70,73,70,74,75,72
318030,43,41.00 to 50.99 years,Female,Did not complete high school (no diploma),Hispanic,midwest,87,19,13,17,15,16,15,11,16,53,56,50,56,53,54,59,44,56
318026,63,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,163,12,25,27,31,29,24,27,31,75,38,70,68,75,70,74,75,72
318035,58,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Black,midwest,146,27,25,28,22,23,26,22,24,72,69,70,69,66,65,75,70,67
318033,46,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,140,28,21,18,25,26,27,23,20,71,70,66,58,70,68,75,71,62
318036,52,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,152,26,21,24,28,27,25,27,28,73,68,66,66,72,69,74,75,70
318024,41,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,174,16,40,28,27,24,26,29,30,75,50,75,69,72,66,75,75,71
318009,59,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Black,midwest,62,12,10,10,10,10,10,12,10,34,38,37,34,33,35,39,49,36
318038,45,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,110,21,23,17,12,17,19,22,21,63,60,68,56,43,56,67,70,64
318037,59,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,74,12,11,12,13,17,10,11,11,45,38,42,43,47,56,39,44,41
318040,51,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,66,13,10,12,11,13,10,10,10,38,41,37,43,38,46,39,39,36
318039,40,31.00 to 40.99 years,Female,High school graduate (including GED),Black,midwest,99,20,17,20,14,20,12,16,18,59,58,60,61,50,61,49,60,59
318032,41,41.00 to 50.99 years,Female,Some college or associate degree,Black,midwest,158,22,23,24,26,26,27,32,27,74,62,68,66,71,68,75,75,69
318023,62,51.00 to 64.99 years,Male,Did not complete high school (no diploma),Black,midwest,159,24,25,26,25,26,28,29,28,74,65,70,67,70,68,75,75,70
318042,35,31.00 to 40.99 years,Female,High school graduate (including GED),Black,midwest,63,11,10,12,10,11,10,10,10,35,35,37,43,33,39,39,39,36
318020,45,41.00 to 50.99 years,Female,High school graduate (including GED),Hispanic,midwest,109,14,15,12,20,23,24,15,11,62,44,55,43,64,65,74,58,41
322001,32,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,south,63,17,10,10,12,11,10,10,10,35,52,37,34,43,39,39,39,36
322003,57,51.00 to 64.99 years,Female,High school graduate (including GED),Hispanic,south,62,16,11,11,10,10,10,10,10,34,50,42,39,33,35,39,39,36
322004,66,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,south,73,27,11,16,11,15,10,10,10,44,69,42,54,38,52,39,39,36
318034,43,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Black,midwest,79,20,14,17,10,13,13,12,16,48,58,53,56,33,46,53,49,56
318031,43,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,145,26,24,27,23,25,24,22,23,72,68,69,68,68,67,74,70,66
318093,21,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,120,27,20,20,20,20,20,20,20,66,69,64,61,64,61,69,68,62
318094,20,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,134,21,21,25,21,20,24,23,21,69,60,66,67,65,61,74,71,64
318097,63,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,81,13,12,16,12,19,12,10,18,50,41,46,54,43,60,49,39,59
318098,49,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,149,21,24,26,24,28,25,22,25,72,60,69,67,69,69,74,70,68
323044,30,21.00 to 30.99 years,Female,High school graduate (including GED),Black,south,66,20,11,11,11,13,10,10,13,38,58,42,39,38,46,39,39,48
323045,35,31.00 to 40.99 years,Male,High school graduate (including GED),Black,south,62,12,10,11,11,10,10,10,10,34,38,37,39,38,35,39,39,36
323046,25,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,south,66,14,10,11,11,13,10,11,10,38,44,37,39,38,46,39,44,36
323047,24,21.00 to 30.99 years,Male,Did not complete high school (no diploma),Hispanic,south,63,16,10,12,10,10,11,10,10,35,50,37,43,33,35,44,39,36
323048,24,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,south,64,11,10,11,11,12,10,10,10,36,35,37,39,38,43,39,39,36
323049,22,21.00 to 30.99 years,Male,High school graduate (including GED),Hispanic,south,67,16,10,13,10,14,10,10,11,39,50,37,47,33,49,39,39,41
323050,28,21.00 to 30.99 years,Female,Did not complete high school (no diploma),Hispanic,south,64,18,10,12,10,10,12,10,13,36,54,37,43,33,35,49,39,48
323051,27,21.00 to 30.99 years,Female,Did not complete high school (no diploma),Hispanic,south,61,10,10,11,10,10,10,10,12,33,31,37,39,33,35,39,39,45
318095,41,41.00 to 50.99 years,Male,High school graduate (including GED),Hispanic,midwest,72,11,12,12,11,11,13,13,15,43,35,46,43,38,39,53,52,54
318096,51,51.00 to 64.99 years,Male,High school graduate (including GED),Hispanic,midwest,112,26,21,24,20,17,15,15,11,63,68,66,66,64,56,59,58,41
318099,50,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,148,15,27,27,25,23,23,23,25,72,47,72,68,70,65,72,71,68
318100,45,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,89,11,17,15,12,11,12,22,21,54,35,60,52,43,39,49,70,64
318101,66,65.00 to 99.99 years,Male,Did not complete high school (no diploma),Black,midwest,163,20,27,27,26,27,27,29,25,75,58,72,68,71,69,75,75,68
