RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation,DriveForm,q0012,q0012_other
 , , , ,362106,03,07,2020,09,28,2003,16,Male,10,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,75202,south,3/7/2020,9/28/2003,16.4407939767283,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5648522300,03/07/2020 09:29:25 PM,03/07/2020 09:41:56 PM,70.123.101.106,362107,03,07,2020,07,08,2005,14,Female,9,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),3, , , , , , , , , , , , , , , , , , , ,75202,south,3/7/2020,7/8/2005,14.6639288158795,14.00 to 15.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,362107,03,07,2020,07,08,2005,14,Female,9,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,75202,south,3/7/2020,7/8/2005,14.6639288158795,14.00 to 15.99 years,1,Black,1, , ,TeenHome,Mother, 
5648521935,03/07/2020 09:18:25 PM,03/07/2020 09:28:59 PM,70.123.101.106,362108,03,07,2020,10,29,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),3, , , , , , , , , , , , , , , , , , , ,75202,south,3/7/2020,10/29/2007,12.3559206023272,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,362108,03,07,2020,10,29,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,75202,south,3/7/2020,10/29/2007,12.3559206023272,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5647350764,02/27/2020 05:08:54 PM,02/27/2020 05:12:20 PM,70.123.101.106,362109,02,27,2020,07,26,2006,13,Male,8,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,75212,south,2/27/2020,7/26/2006,13.5906913073238,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,362109,02,27,2020,07,26,2006,13,Male,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,75212,south,2/27/2020,7/26/2006,13.5906913073238,11.75 to 13.99,1,White,1, , ,TeenHome,Father, 
5647351097,02/27/2020 05:12:38 PM,02/27/2020 05:16:23 PM,70.123.101.106,362110,02,27,2020,05,13,2004,15,Female,10,No, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),1, , , , , , , , , , , , , , , , , , , ,75212,south,2/27/2020,5/13/2004,15.791923340178,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,362110,02,27,2020,05,13,2004,15,Female,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,75212,south,2/27/2020,5/13/2004,15.791923340178,14.00 to 15.99 years,1,White,1, , ,TeenHome,Father, 
5649183058,03/12/2020 08:41:31 PM,03/12/2020 08:50:38 PM,70.123.101.106,362111,03,12,2020,12,08,2007,12,Female,7,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,12/8/2007,12.2600958247775,11.75 to 13.99,1,Hispanic,1, , ,TeenSR, , 
 , , , ,362111,03,08,2020,12,08,2007,12,Female,7,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/8/2020,12/8/2007,12.249144421629,11.75 to 13.99,1,Hispanic,1, , ,TeenHome,Father, 
5649183607,03/12/2020 08:51:10 PM,03/12/2020 08:55:54 PM,70.123.101.106,362112,03,12,2020,01,02,2005,15,Male,10,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,1/2/2005,15.1895961670089,14.00 to 15.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,362112,03,08,2020,01,02,2005,15,Male,9,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/8/2020,1/2/2005,15.1786447638604,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Father, 
5649184531,03/12/2020 09:08:22 PM,03/12/2020 09:18:36 PM,70.123.101.106,362113,03,12,2020,01,02,2005,15,Female,10,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,1/2/2005,15.1895961670089,14.00 to 15.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,362113,03,08,2020,01,02,2005,15,Female,9,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/8/2020,1/2/2005,15.1786447638604,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Father, 
5649184985,03/12/2020 09:18:51 PM,03/12/2020 09:31:29 PM,70.123.101.106,362114,03,12,2020,04,20,2006,13,Female,8,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,4/20/2006,13.8945927446954,11.75 to 13.99,1,Hispanic,1, , ,TeenSR, , 
 , , , ,362114,03,08,2020,04,20,2006,13,Female,8,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/8/2020,4/20/2006,13.8836413415469,11.75 to 13.99,1,Hispanic,1, , ,TeenHome,Father, 
5649182404,03/12/2020 08:28:38 PM,03/12/2020 08:34:57 PM,70.123.101.106,362115,03,12,2020,02,29,2002,17,Male,12,Yes, , , , ,White, , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,3/1/2002,18.031485284052,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,362115,03,12,2020,03,29,2002,17,Male,12,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75234,south,3/12/2020,3/29/2002,17.9548254620123,16.00 to 17.99 years,1,White,1, , ,TeenHome,Father, 
5647988172,03/03/2020 05:53:49 PM,03/03/2020 05:56:30 PM,70.123.101.106,362116,03,03,2020,04,10,2006,13,Male,8,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,4/10/2006,13.8973305954825,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,362116,03,03,2020,04,10,2006,13,Male,8,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,4/10/2006,13.8973305954825,11.75 to 13.99,1,Black,1, , ,TeenHome,Father, 
5647988469,03/03/2020 05:56:56 PM,03/03/2020 05:59:39 PM,70.123.101.106,362117,03,03,2020,08,13,2004,13,Female,10,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,8/13/2004,15.5537303216975,14.00 to 15.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,362117,03,03,2020,08,13,2004,15,Female,10,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,8/13/2004,15.5537303216975,14.00 to 15.99 years,1,Black,1, , ,TeenHome,Father, 
5647988681,03/03/2020 06:00:05 PM,03/03/2020 06:02:11 PM,70.123.101.106,362118,03,03,2020,06,22,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,6/22/2002,17.6974674880219,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,362118,03,03,2020,06,22,2002,17,Male,12,Yes, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,75212,south,3/3/2020,6/22/2002,17.6974674880219,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Father, 
5627976428,10/13/2019 03:04:09 PM,10/13/2019 03:38:58 PM,104.177.101.9,365030,10,13,2019,10,30,2006,12,Female,7,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,77373,south,10/13/2019,10/30/2006,12.952772073922,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
5628047597,10/14/2019 05:32:28 AM,10/14/2019 05:37:20 AM,99.203.37.6,373002,10,14,2019,10,02,2006,13,Male,7,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/14/2019,10/2/2006,13.0321697467488,11.75 to 13.99,1,Hispanic,1, , ,TeenSR, , 
 , , , ,373002,10,12,2019,10,02,2006,13,Male,7,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/12/2019,10/2/2006,13.0266940451745,11.75 to 13.99,1,Hispanic,1, , ,TeenHome,Mother, 
5628048328,10/14/2019 05:37:37 AM,10/14/2019 05:42:52 AM,99.203.37.6,373003,10,14,2019,07,20,2005,14,Female,9,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/14/2019,7/20/2005,14.2340862422998,14.00 to 15.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,373003,10,14,2019,07,20,2005,14,Female,9,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/14/2019,7/20/2005,14.2340862422998,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5628049207,10/14/2019 05:43:17 AM,10/14/2019 05:54:32 AM,99.203.37.6,373004,10,14,2019,08,06,2002,17,Male,12,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/14/2019,8/6/2002,17.1882272416153,16.00 to 17.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,373004,10,14,2019,08,06,2002,17,Male,12,Yes, , , , ,White, , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,33612,south,10/14/2019,8/6/2002,17.1882272416153,16.00 to 17.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
 , , , ,373008,11,06,2019,12,09,2006,12,Female,7,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),3, , , , , , , , , , , , , , , , , , , ,30317,south,11/6/2019,12/9/2006,12.9089664613279,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5635240232,11/30/2019 04:01:05 PM,11/30/2019 04:10:20 PM,66.229.255.37,382030,11,29,2019,09,22,2003,16,Male,11,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,33156,south,11/29/2019,9/22/2003,16.186173853525,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,382030,11,29,2019,09,22,2003,16,Male,11,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,33156,south,11/29/2019,9/22/2003,16.186173853525,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Stepmother, 
 , , , ,382031,11,29,2019,03,17,2002,18,Male,12,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),1,Restricted License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,33156,south,11/29/2019,3/17/2002,17.7029431895962,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Stepmother, 
5635244489,11/30/2019 05:13:12 PM,11/30/2019 05:28:52 PM,66.229.255.37,382032,11,30,2019,09,14,2006,13,Female,8,Yes, , , , , ,Other (please specify),Cuban,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,33157,south,11/30/2019,9/14/2006,13.2101300479124,11.75 to 13.99,1,Hispanic,1, , ,TeenSR, , 
 , , , ,382032,11,30,2019,09,14,2006,13,Female,8,Yes, , , , , ,Other (please specify),Cuban,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,33157,south,11/30/2019,9/14/2006,13.2101300479124,11.75 to 13.99,1,Hispanic,1, , ,TeenHome,Mother, 
5635347779,12/01/2019 06:26:29 PM,12/01/2019 06:35:39 PM,66.229.255.37,382033,12,01,2019,10,21,2000,19,Male,College,Yes, , , ,Native Hawaiian/Pacific Islander, ,Other (please specify),cuban,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,33157,south,12/1/2019,10/21/2000,19.1101984941821,18.00 to 22.25 years,2,Hispanic,1, , ,TeenSR, , 
 , , , ,382033,12,01,2019,10,21,2000,19,Female,College,Yes, , , , , ,Other (please specify),Cuban,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,33157,south,12/1/2019,10/21/2000,19.1101984941821,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Mother, 
5635344672,12/01/2019 05:06:18 PM,12/01/2019 05:57:04 PM,66.229.255.37,382034,12,01,2019,04,18,1999,20,Male,College,Yes, , , , , ,Other (please specify),Cuban,No, ,yes,Some college or associate degree,2,Full License,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,33157,south,12/1/2019,4/18/1999,20.621492128679,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,382034,12,01,2019,04,18,1999,20,Male,College,Yes, , , , , ,Other (please specify),Cuban,No, ,yes,Some college or associate degree,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,33157,south,12/1/2019,4/18/1999,20.621492128679,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Mother, 
5635400743,12/02/2019 05:31:12 AM,12/02/2019 05:43:09 AM,172.58.15.47,382036,12,02,2019,02,05,2004,15,Male,10,Yes, , , , , ,Other (please specify),Cuban,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,33030,south,12/2/2019,2/5/2004,15.8220396988364,14.00 to 15.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,382036,12,01,2019,02,05,2004,15,Male,10,Yes, , , , , ,Other (please specify),cuban,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,33030,south,12/1/2019,2/5/2004,15.8193018480493,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Stepmother, 
5635283133,12/01/2019 04:46:13 AM,12/01/2019 04:58:52 AM,66.229.255.37,382037,12,01,2019,03,18,2006,13,Male,8,Yes, , , , , ,Other (please specify),Cuban,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,33030,south,12/1/2019,3/18/2006,13.7056810403833,11.75 to 13.99,1,Hispanic,1, , ,TeenSR, , 
 , , , ,382037,12,01,2019,03,18,2006,13,Female,8,Yes, , , , , ,Other (please specify),cuban,No, ,no,High school graduate (including GED),2, , , , , , , , , , , , , , , , , , , ,33030,south,12/1/2019,3/18/2006,13.7056810403833,11.75 to 13.99,1,Hispanic,1, , ,TeenHome,Stepfather, 
5635291594,12/01/2019 06:40:33 AM,12/01/2019 06:53:24 AM,66.229.255.37,382038,12,01,2019,07,25,1999,20,Female,College,Yes, , , , ,White,Other (please specify),Cuban,No, ,yes,High school graduate (including GED),2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,33190,south,12/1/2019,7/25/1999,20.35318275154,18.00 to 22.25 years,2,Hispanic,1, , ,TeenSR, , 
 , , , ,382038,12,01,2019,07,25,1999,20,Female,College,Yes, , , , , ,Other (please specify),cuban,No, ,yes,High school graduate (including GED),2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,33190,south,12/1/2019,7/25/1999,20.35318275154,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Stepmother, 
5635249674,11/30/2019 06:44:09 PM,11/30/2019 06:57:51 PM,66.229.255.37,382039,11,30,2019,09,18,2006,13,Female,8,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,33190,south,11/30/2019,9/18/2006,13.1991786447639,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,382039,11,30,2019,09,18,2006,13,Female,8,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,33190,south,11/30/2019,9/18/2006,13.1991786447639,11.75 to 13.99,1,Black,1, , ,TeenHome,Father, 
5635252505,11/30/2019 07:38:29 PM,11/30/2019 07:47:38 PM,66.229.255.37,382040,11,30,2019,05,01,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,33190,south,11/30/2019,5/1/2002,17.5824777549624,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,382040,11,30,2019,05,01,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,33190,south,11/30/2019,5/1/2002,17.5824777549624,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Father, 
5633260573,11/16/2019 08:26:16 PM,11/16/2019 08:44:23 PM,69.221.242.115,383001,11,15,2019,05,19,2006,13,Male,8,No, , ,Black/African American, , , , ,Yes,Asperger’s syndrome,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,48141,midwest,11/15/2019,5/19/2006,13.492128678987,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383001,11,12,2019,05,19,2006,13,Male,8,No, , ,Black/African American, , , , ,Yes,Autism,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,48141,midwest,11/12/2019,5/19/2006,13.4839151266256,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5632649030,11/12/2019 07:45:59 PM,11/12/2019 08:00:35 PM,69.221.242.115,383002,11,12,2019,05,18,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,48141,midwest,11/12/2019,5/18/2007,12.4873374401095,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383002,11,11,2019,05,18,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,48141,midwest,11/11/2019,5/18/2007,12.4845995893224,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5632213101,11/09/2019 11:49:28 PM,11/10/2019 12:02:20 AM,184.156.181.28,383014,11,10,2019,02,13,2001,18,Male,12,No, , ,Black/African American, , , , ,No, ,yes,Some college or associate degree,4 or more,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70586,south,11/10/2019,2/13/2001,18.7378507871321,18.00 to 22.25 years,1,Black,1, , ,TeenSR, , 
 , , , ,383014,11,07,2019,02,13,2001,18,Male,12,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70586,south,11/7/2019,2/13/2001,18.7296372347707,18.00 to 22.25 years,1,Black,1, , ,TeenHome,Mother, 
5632601174,11/12/2019 12:42:37 PM,11/12/2019 12:57:11 PM,174.125.151.178,383020,11,12,2019,02,01,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,yes,Did not complete high school (no diploma),1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70586,south,11/12/2019,2/1/2002,17.7768651608487,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383020,11,12,2019,02,01,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70586,south,11/12/2019,2/1/2002,17.7768651608487,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5632590590,11/12/2019 11:42:46 AM,11/12/2019 12:06:07 PM,174.125.151.178,383021,11,12,2019,09,26,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,70586,south,11/12/2019,9/26/2007,12.1286789869952,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383021,11,12,2019,09,26,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,70586,south,11/12/2019,9/26/2007,12.1286789869952,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5633368330,11/17/2019 10:00:12 PM,11/17/2019 10:08:07 PM,108.215.163.17,383022,11,17,2019,11,14,1998,21,Male,College,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),4 or more,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70807,south,11/17/2019,11/14/1998,21.0075290896646,18.00 to 22.25 years,1,Black,1, , ,TeenSR, , 
 , , , ,383022,11,17,2019,11,14,1998,21,Male,College,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,4 or more,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,70807,south,11/17/2019,11/14/1998,21.0075290896646,18.00 to 22.25 years,1,Black,1, , ,TeenHome,Mother, 
5633360071,11/17/2019 07:52:10 PM,11/17/2019 08:07:46 PM,172.58.158.206,383023,11,17,2019,07,01,2003,16,Male,10,No, , ,Black/African American, , , , ,Yes, ,no,High school graduate (including GED),4 or more, , , , , , , , , , , , , , , , , , , ,70807,south,11/17/2019,7/1/2003,16.3805612594114,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383023,11,17,2019,07,01,2003,16,Male,10,No, , ,Black/African American, , , , ,Yes,Hearing & cognitive impairment,no,High school graduate (including GED),4 or more, , , , , , , , , , , , , , , , , , , ,70807,south,11/17/2019,7/1/2003,16.3805612594114,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5633352479,11/17/2019 06:11:43 PM,11/17/2019 06:34:05 PM,108.215.163.17,383024,11,17,2019,02,13,2007,12,Female,7,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,70807,south,11/17/2019,2/13/2007,12.7583846680356,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383024,11,17,2019,02,13,2007,12,Female,7,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),4 or more, , , , , , , , , , , , , , , , , , , ,70807,south,11/17/2019,2/13/2007,12.7583846680356,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5634437337,11/24/2019 10:49:17 PM,11/24/2019 11:06:59 PM,69.221.242.115,383025,11,23,2019,02,10,2004,15,Female,10,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/23/2019,2/10/2004,15.7837097878166,14.00 to 15.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383025,11,23,2019,02,10,2004,15,Female,10,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/23/2019,2/10/2004,15.7837097878166,14.00 to 15.99 years,1,Black,1, , ,TeenHome,Mother, 
5634374565,11/24/2019 08:33:33 AM,11/24/2019 09:19:13 AM,69.221.242.115,383026,11,25,2019,03,28,2006,13,Male,8,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/25/2019,3/28/2006,13.6618754277892,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383026,11,21,2019,03,28,2006,13,Male,8,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/21/2019,3/28/2006,13.6509240246407,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5634432022,11/24/2019 09:18:55 PM,11/24/2019 09:54:15 PM,68.34.241.72,383027,11,23,2019,05,21,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/23/2019,5/21/2007,12.5092402464066,11.75 to 13.99,1,Black,1, , ,TeenSR, , 
 , , , ,383027,11,23,2019,05,21,2007,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/23/2019,5/21/2007,12.5092402464066,11.75 to 13.99,1,Black,1, , ,TeenHome,Mother, 
5634490038,11/25/2019 07:02:06 AM,11/25/2019 09:02:13 AM,69.221.242.115,383029,11,23,2019,10,21,2002,17,Male,11,No, , ,Black/African American, , , , ,Yes,Autism,no,Did not complete high school (no diploma),3, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/23/2019,10/21/2002,17.0896646132786,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383029,11,22,2019,10,21,2002,17,Male,11,No, , ,Black/African American, , , , ,Yes,Autism,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,48127,midwest,11/22/2019,10/21/2002,17.0869267624914,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5634455474,11/25/2019 02:21:55 AM,11/25/2019 03:08:44 AM,69.221.242.115,383031,11,23,2019,07,16,2003,16,Male,10,No, , ,Black/African American, , , , ,No, ,no,Did not complete high school (no diploma),2, , , , , , , , , , , , , , , , , , , ,48228,midwest,11/23/2019,7/16/2003,16.3559206023272,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383031,11,22,2019,07,16,2003,16,Male,10,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,48228,midwest,11/22/2019,7/16/2003,16.35318275154,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
5633432734,11/18/2019 07:46:22 AM,11/18/2019 07:58:38 AM,69.221.242.115,383034,11,18,2019,07,18,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,27006,south,11/18/2019,7/18/2002,17.3360711841205,16.00 to 17.99 years,1,Black,1, , ,TeenSR, , 
 , , , ,383034,11,18,2019,07,18,2002,17,Male,12,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,27006,south,11/18/2019,7/18/2002,17.3360711841205,16.00 to 17.99 years,1,Black,1, , ,TeenHome,Mother, 
