RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation
5255576347,02/20/2017 11:18:51 AM,02/20/2017 12:18:54 PM,172.56.11.53,105110,02,20,2017,11,12,1997,19,Male,College,No, , ,Black/African American, , , , ,No, ,yes,Some college or associate degree,4 or more,Occasionally,Frequently,Occasionally,Frequently,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Frequently,Never,Always,Frequently,Frequently,Occasionally,Frequently,Frequently,Never,Occasionally,Frequently,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Always,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Always,Occasionally,Never,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Frequently,Occasionally,Occasionally,Always,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Never,Frequently,Always,Occasionally,Frequently,Frequently,Occasionally,Always,Occasionally,Never,Occasionally,Frequently,Frequently,Frequently,Never,Frequently,Frequently,Always,Occasionally,Frequently,Frequently,Occasionally,Always,Occasionally,Frequently,Always,Frequently,Occasionally,Occasionally,Frequently,Never,Occasionally,Always,Occasionally,Frequently,Occasionally,Full License,Never,Occasionally,Occasionally,Occasionally,Always,Occasionally,Frequently,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Never,Frequently,Always,43607,midwest,2/20/2017,11/12/1997,19.27446954141,18.00 to 22.25 years,1,Black,1, , 
5302166394,03/24/2017 06:45:03 PM,04/23/2019 12:18:28 PM,73.51.166.141,106009,03,24,2017,08,23,2000,16,Male,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Always,Frequently,Always,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Always,Occasionally,Frequently,Always,Always,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Always,Occasionally,Occasionally,Never,Frequently,Occasionally,Always,Occasionally,Occasionally,Always,Occasionally,Frequently,Never,Frequently,Frequently,Occasionally,Always,Frequently,Frequently,Occasionally,Frequently,Always,Never,Always,Never,Always,Never,Never,Occasionally,Always,Occasionally,Occasionally,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Always,Frequently,Never,Never,Frequently,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Never,Frequently,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Frequently,Learner's Permit,Never,Occasionally,Occasionally,Never,Occasionally,Frequently,Always,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,46311,midwest,3/24/2017,8/23/2000,16.5831622176591,16.00 to 17.99 years,1,White,1, , 
5263106858,02/25/2017 04:04:01 PM,04/23/2019 12:19:12 PM,66.87.77.201,106010,02,25,2017,08,23,2000,16,Male,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2,Frequently,Frequently,Always,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Never,Always,Frequently,Always,Never,Never,Never,Never,Always,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Occasionally,Always,Never,Never,Never,Always,Frequently,Always,Frequently,Frequently,Frequently,Never,Frequently,Occasionally,Frequently,Never,Frequently,Never,Never,Never,Never,Always,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Always,Never,Never,Never,Never,Frequently,Never,Never,Always,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Always,Never,Never,Frequently,Never,Occasionally,Frequently,Never,Always,Frequently,Always, , , , , , , , , , , , , , , , , , , ,46311,midwest,2/25/2017,8/23/2000,16.5092402464066,16.00 to 17.99 years,1,White,1, , 
5261034589,02/23/2017 07:13:17 PM,02/23/2017 07:38:00 PM,99.60.84.217,106016,02,23,2017,11,15,2000,16,Female,10,Yes, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Always,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Always,Occasionally,Never,Frequently,Frequently,Frequently,Occasionally,Never,Never,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Frequently,Never,Never,Never,Never,Never,Occasionally,Learner's Permit,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,46321,midwest,2/23/2017,11/15/2000,16.2737850787132,16.00 to 17.99 years,1,Hispanic,1, , 
5275525354,03/06/2017 01:08:46 PM,03/06/2017 01:28:49 PM,50.203.193.186,106021,03,06,2017,07,06,2000,16,Female,11,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2,Always,Frequently,Always,Always,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Never,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Always,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Never,Occasionally,Frequently,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Frequently,Frequently,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,60409,midwest,3/6/2017,7/6/2000,16.6652977412731,16.00 to 17.99 years,1,White,1, , 
5184423615,01/22/2017 12:48:59 PM,01/27/2017 11:34:16 AM,64.203.245.2,118017,01,22,2017,06,18,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3,Always,Always,Always,Frequently,Never,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,29906,south,1/22/2017,6/18/2003,13.5989048596851,11.75 to 13.99,1,White,1, , 
5275873112,03/06/2017 05:44:00 PM,03/06/2017 06:18:23 PM,108.11.170.52,119008,03,06,2017,11,28,2003,13,Female,8,No, , ,Black/African American, , ,Other (please specify),Trinidadian,No, ,no,Bachelor's degree or higher,1,Frequently,Frequently,Occasionally,Always,Frequently,Occasionally,Never,Always,Frequently,Never,Occasionally,Always,Frequently,Frequently,Occasionally,Occasionally,Frequently,Always,Occasionally,Never,Never,Always,Always,Never,Never,Never,Occasionally,Always,Always,Occasionally,Occasionally,Always,Frequently,Occasionally,Never,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Always,Frequently,Never,Occasionally,Never,Occasionally,Never,Never,Never,Always,Frequently,Frequently,Frequently,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Always,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Frequently,Always,Never,Never,Never,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,23430,south,3/6/2017,11/28/2003,13.2703627652293,11.75 to 13.99,2,MultiRacial,1, , 
5279040722,03/08/2017 02:27:28 PM,03/08/2017 02:40:18 PM,68.229.119.52,119034,03,08,2017,07,15,2001,15,Female,10,No, , , , ,White, , ,Yes,Depression,no,High school graduate (including GED),1,Frequently,Frequently,Always,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Never,Frequently,Always,Always,Never,Always,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Frequently,Never,Frequently,Frequently,Occasionally,Occasionally,Always,Always,Occasionally,Never,Occasionally,Frequently,Never,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Always,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Always,Occasionally,Always,Frequently,Never,Frequently,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,23701,south,3/8/2017,7/15/2001,15.64681724846,14.00 to 15.99 years,1,White,1, , 
5361350348,05/18/2017 10:21:20 AM,04/23/2019 12:27:39 PM,66.87.129.1,119052,05,18,2017,11,25,2003,13,Female,7,No, , , , ,White, , ,No, ,no,High school graduate (including GED),4 or more,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Never,Always,Frequently,Never,Occasionally,Frequently,Always,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Frequently,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Never,Always,Never,Never,Occasionally,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,23707,south,5/18/2017,11/25/2003,13.4784394250513,11.75 to 13.99,1,White,1, , 
5363249137,05/21/2017 09:21:10 AM,04/23/2019 12:28:14 PM,66.87.128.40,119053,05,21,2017,04,05,2001,16,Female,10,No, ,Asian, , ,White, , ,No, ,yes,High school graduate (including GED),4 or more,Frequently,Always,Frequently,Always,Always,Occasionally,Never,Always,Never,Always,Frequently,Always,Always,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Always,Occasionally,Never,Never,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Always,Never,Frequently,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Learner's Permit,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,23707,south,5/21/2017,4/5/2001,16.1259411362081,16.00 to 17.99 years,2,MultiRacial,1, , 
5364542214,05/22/2017 02:32:44 PM,04/23/2019 12:29:54 PM,66.87.129.143,119054,05,21,2017,09,28,1999,17,Male,12,No, , , , ,White, , ,No, ,yes,High school graduate (including GED),4 or more,Frequently,Occasionally,Occasionally,Frequently,Frequently,Never,Never,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Frequently,Always,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Always,Never,Never,Always,Frequently,Never,Never,Never,Occasionally,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Restricted License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,23707,south,5/21/2017,9/28/1999,17.6454483230664,16.00 to 17.99 years,1,White,1, , 
5336740913,04/23/2017 04:55:29 PM,04/23/2017 05:17:07 PM,98.166.0.40,119069,04,23,2017,08,12,2000,16,Male,10,No, , , , ,White, , ,No, ,no,Some college or associate degree,4 or more,Frequently,Occasionally,Always,Frequently,Frequently,Occasionally,Never,Frequently,Never,Always,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,23707,south,4/23/2017,8/12/2000,16.6954140999316,16.00 to 17.99 years,1,White,1, , 
5363860479,05/22/2017 06:04:09 AM,05/22/2017 06:10:53 AM,216.54.120.67,119071,05,22,2017,06,18,2003,13,Male,8,Yes, , , , ,White, , ,Yes,ADHD,no,Some college or associate degree,3,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,23707,south,5/22/2017,6/18/2003,13.927446954141,11.75 to 13.99,1,Hispanic,1, , 
5363868695,05/22/2017 06:11:40 AM,05/22/2017 06:16:31 AM,216.54.120.67,119072,05,22,2017,07,26,2000,16,Male,11,No, , , , ,White, , ,Yes,"ADHD, alblyopia, bi-polar, IBS, scolosis, kyphosis, and urethea strictures",no,Some college or associate degree,3,Always,Frequently,Frequently,Frequently,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Never,Frequently,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,23707,south,5/22/2017,7/26/2000,16.8213552361396,16.00 to 17.99 years,1,White,1, , 
5365488187,05/23/2017 10:01:46 AM,05/23/2017 10:13:23 AM,216.54.120.89,119074,05,23,2017,09,23,1998,18,Male,12,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,2,Always,Frequently,Always,Always,Occasionally,Never,Never,Always,Occasionally,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,23707,south,5/23/2017,9/23/1998,18.6639288158795,18.00 to 22.25 years,1,Black,1, , 
5364111668,05/22/2017 09:07:10 AM,05/22/2017 09:18:46 AM,216.54.120.67,119075,05,22,2017,03,04,2003,14,Male,8,No, , ,Black/African American, , , , ,No, ,no,Bachelor's degree or higher,2,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,23707,south,5/22/2017,3/4/2003,14.217659137577,14.00 to 15.99 years,1,Black,1, , 
5449269336,11/01/2017 07:23:58 PM,04/23/2019 01:33:04 PM,70.160.117.66,119133,11,01,2017,09,29,2001,16,Male,11,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,1,Always,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Learner's Permit,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,23504,south,11/1/2017,9/29/2001,16.0903490759754,16.00 to 17.99 years,1,Black,1, , 
5459566697,11/26/2017 03:53:13 PM,04/23/2019 01:37:00 PM,68.131.22.72,119135,11,26,2017,08,06,2001,16,Male,11,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,0,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Full License,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,23602,south,11/26/2017,8/6/2001,16.3066392881588,16.00 to 17.99 years,1,Black,1, , 
5457206707,11/20/2017 09:12:58 AM,11/20/2017 09:18:49 AM,24.254.192.15,119136,11,20,2017,02,27,2002,15,Male,10,No, , , , ,White, , ,No, ,no,High school graduate (including GED),2,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,23707,south,11/20/2017,2/27/2002,15.7289527720739,14.00 to 15.99 years,1,White,1, , 
5495681730,03/04/2018 05:09:03 PM,04/23/2019 01:51:40 PM,70.104.197.182,119139,03,04,2018,01,27,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),2,Always,Always,Always,Always,Occasionally,Never,Never,Always,Occasionally,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,23703,south,3/4/2018,1/27/2001,17.09787816564,16.00 to 17.99 years,1,Black,1, , 
5501496467,03/21/2018 03:19:56 PM,03/21/2018 03:29:20 PM,172.56.5.117,119140,03,21,2018,08,29,2001,16,Female,11,No, , ,Black/African American, , , , ,No, ,no,Some college or associate degree,4 or more,Frequently,Frequently,Occasionally,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Always,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,23707,south,3/21/2018,8/29/2001,16.5585215605749,16.00 to 17.99 years,1,Black,1, , 
